Date,Decile 1,Decile 2,Decile 3,Decile 4,Decile 5,Decile 6,Decile 7,Decile 8,Decile 9,High 10,
9/1/1983," 3,796 "," 25,354 "," 11,424 "," 13,637 "," 2,272 "," 4,173 "," 3,920 "," 41,853 "," 4,121 "," 81,347 "
10/1/1983, 243 ," 3,484 "," 2,039 "," 1,163 ", 316 , 388 , 700 , 318 , 336 , 110 
11/1/1983," 827,355 "," 4,511 "," 1,027 ", 557 , 631 , 826 , 549 , 996 , 836 , 596 
12/1/1983, 525 ," 1,397 "," 24,258 "," 4,207 "," 76,883 "," 27,611 "," 5,932 "," 3,284 "," 6,252,500 "," 1,188 "
1/1/1984," 1,451 "," 2,315 "," 2,042,245 "," 127,194 "," 8,666 "," 11,186 "," 9,149 "," 249,500 "," 13,405 "," 7,220 "
2/1/1984, 240 , 413 , 377 , 349 , 457 , 530 , 594 , 435 , 383 , 197 
3/1/1984," 14,750 "," 118,561 "," 1,001,000 "," 6,801 "," 2,360 "," 21,773 "," 2,190 "," 9,166 "," 8,828 "," 1,577 "
4/1/1984, 496 ," 3,322 "," 2,606 "," 3,993 "," 13,097 "," 345,433 "," 24,258 "," 6,637 "," 693,611 "," 7,220 "
5/1/1984, 205 , 343 , 508 , 467 , 533 , 386 , 520 , 528 , 696 , 557 
6/1/1984," 51,426 "," 3,285 "," 1,258 "," 5,480 "," 1,553 "," 1,183 "," 2,038 "," 2,360 "," 1,707 "," 2,360 "
7/1/1984, 141 , 248 , 459 , 515 , 867 , 802 ," 1,147 "," 1,511 "," 4,437 "," 2,776 "
8/1/1984, 138 , 97 , 100 , 113 , 109 , 105 , 125 , 184 , 211 , 185 
9/1/1984," 1,652 "," 173,195 "," 7,220 "," 4,560 "," 346,609 "," 6,913 "," 5,644 "," 1,577 "," 3,872 "," 3,249 "
10/1/1984, 259 , 673 ," 4,378 "," 4,623 "," 17,645 "," 6,025 "," 59,732 "," 15,750 "," 9,710 "," 97,969 "
11/1/1984, 212 , 535 , 856 ," 6,978 "," 2,021 "," 16,736 "," 6,978 "," 20,859 "," 5,255 "," 1,408 "
12/1/1984," 14,750 "," 2,633 "," 24,570 "," 16,150 "," 4,452 "," 1,614 "," 2,765 "," 2,628 "," 1,484 "," 3,646 "
1/1/1985, 36 , 54 , 74 , 82 , 94 , 105 , 115 , 162 , 174 , 166 
2/1/1985, 193 , 505 ," 1,388 ", 813 , 799 ," 1,199 "," 1,518 ", 869 ," 1,080 ", 383 
3/1/1985," 1,799 "," 1,966 "," 32,876 "," 6,025 "," 86,211 "," 147,544 "," 62,250 "," 62,250 "," 127,908 "," 693,611 "
4/1/1985, 673 ," 3,613 "," 4,687 "," 6,423 "," 8,026 "," 47,042 "," 69,515 "," 13,027 "," 22,426 "," 24,570 "
5/1/1985," 17,645 "," 4,696 "," 3,519 ", 762 , 889 , 704 , 778 , 567 , 484 , 476 
6/1/1985," 1,240 "," 27,611 "," 36,790 "," 23,823 "," 3,399 "," 2,337 "," 2,210 "," 1,951 "," 1,293 "," 1,419 "
7/1/1985," 2,360 "," 1,968 "," 2,976 "," 1,473 "," 2,038 "," 3,734 "," 13,027 "," 32,066 "," 11,670 "," 4,227 "
8/1/1985," 4,959 "," 825,537 "," 81,347 "," 41,445 "," 206,157 "," 173,195 "," 2,776,111 "," 97,969 "," 8,994 "," 390,000 "
9/1/1985, 138 , 221 , 341 , 472 , 681 , 588 , 528 , 541 , 523 , 282 
10/1/1985," 1,723 "," 2,737 "," 3,561 "," 5,729 ", 855 , 990 , 644 , 680 , 474 , 374 
11/1/1985, 594 , 516 , 488 , 499 , 391 , 329 , 262 , 301 , 206 , 221 
12/1/1985," 7,267 ", 795 , 996 , 937 , 921 , 497 , 676 , 530 ," 1,419 ", 758 
1/1/1986, 395 , 791 ," 2,294 "," 1,462 ", 774 ," 3,399 "," 1,529 ", 650 , 482 , 311 
2/1/1986, 492 , 575 , 234 , 328 , 293 , 190 , 194 , 198 , 144 , 184 
3/1/1986, 836 , 638 , 482 , 383 , 369 , 440 , 217 , 410 , 330 , 365 
4/1/1986," 9,342 "," 5,815 "," 2,913 "," 1,529 "," 7,391 "," 693,611 "," 13,637 "," 3,734 "," 10,100 "," 2,150 "
5/1/1986," 1,529 ", 787 ," 1,793 "," 1,215 ", 742 ," 1,152 ", 791 , 444 , 423 , 251 
6/1/1986," 23,515 "," 509,490 "," 24,258 "," 6,252,500 "," 5,994 "," 5,030 "," 3,041 "," 2,452 ", 996 ," 1,763 "
7/1/1986, 104 , 152 , 184 , 253 , 356 , 308 , 191 , 235 , 217 , 109 
8/1/1986," 5,030 "," 1,666 "," 1,399 "," 1,302 ", 653 ," 1,518 "," 4,571 ", 836 ," 5,644 "," 10,731 "
9/1/1986, 383 , 329 , 474 , 467 , 325 , 247 , 181 , 170 , 193 , 111 
10/1/1986," 1,563,750 "," 5,644 "," 2,382 "," 1,808 "," 1,232 ", 799 , 762 , 715 , 879 , 507 
11/1/1986," 2,747 "," 6,121 "," 345,433 "," 8,509 "," 4,002,000 "," 49,605 "," 62,750 "," 345,433 "," 38,643 "," 3,442 "
12/1/1986, 385 , 700 ," 1,277 "," 1,625 "," 1,029 "," 1,768 ", 910 ," 1,511 ", 546 , 619 
1/1/1987, 52 , 101 , 112 , 96 , 108 , 104 , 83 , 87 , 95 , 71 
2/1/1987, 121 , 183 , 222 , 246 , 230 , 228 , 286 , 401 , 246 , 168 
3/1/1987, 869 ," 1,321 "," 1,589 "," 1,440 "," 1,518 "," 1,541 "," 1,869 ", 708 ," 1,419 ", 462 
4/1/1987," 1,847 "," 1,464 "," 2,199 "," 1,042 "," 1,335 "," 1,419 "," 1,408 "," 6,861 "," 3,569 "," 86,799 "
5/1/1987," 7,028 "," 249,500 "," 34,108 "," 2,042,245 "," 2,039,388 "," 99,990,000 "," 18,902 "," 308,087 "," 11,107,778 "," 12,737 "
6/1/1987," 3,519 "," 3,285 "," 2,093 ", 690 , 605 , 910 , 916 ," 1,027 "," 1,693 "," 2,150 "
7/1/1987," 1,152 "," 1,073 "," 1,951 "," 1,053 ", 831 , 432 , 799 , 657 , 430 , 236 
8/1/1987," 695,278 "," 1,359 "," 2,576 ", 943 ," 1,934 ", 869 ," 4,227 "," 1,462 "," 3,399 "," 8,828 "
9/1/1987," 1,847 "," 3,657 "," 20,265 "," 13,405 "," 1,984 "," 999,000 "," 11,455 "," 2,500 "," 4,320 "," 29,554 "
10/1/1987, 9 , 13 , 12 , 11 , 11 , 10 , 10 , 9 , 8 , 6 
11/1/1987, 101 , 405 , 571 , 970 , 600 , 428 , 945 , 554 , 632 , 317 
12/1/1987, 899 ," 2,230 ", 673 , 719 , 605 , 444 , 569 , 185 , 334 , 191 
1/1/1988, 60 , 119 , 140 , 159 , 204 , 234 , 316 , 430 , 910 , 611 
2/1/1988, 283 , 168 , 170 , 291 , 210 , 308 , 343 , 311 , 236 , 297 
3/1/1988, 503 ," 1,080 ", 889 , 972 , 884 ," 2,525 ", 943 ," 1,321 ", 631 , 525 
4/1/1988," 8,206 "," 19,429 "," 13,637 "," 5,324 "," 3,177 "," 8,666 "," 6,279 "," 5,401 "," 5,248 "," 1,284 "
5/1/1988," 1,523 "," 2,039 "," 2,058 "," 3,703 "," 5,413 "," 5,751 "," 5,495 "," 127,194 "," 8,481 "," 6,861 "
6/1/1988, 766 , 337 , 289 , 345 , 670 , 340 , 385 , 311 , 403 , 367 
7/1/1988," 8,994 "," 11,966 "," 147,544 "," 11,455 "," 65,490 "," 91,524 "," 11,211 "," 13,637 "," 1,561,250 "," 308,087 "
8/1/1988, 964 ," 1,847 "," 2,157 "," 2,199 "," 2,806 "," 5,840 "," 2,021 "," 3,031 "," 1,897 "," 2,178 "
9/1/1988," 12,186 "," 2,628 "," 2,315 "," 3,249 "," 1,627 "," 1,495 "," 1,985 "," 1,735 "," 1,853 "," 1,409 "
10/1/1988, 379 ," 12,235 "," 14,395 "," 11,211 "," 21,479 "," 32,876 "," 2,042,245 "," 22,426 "," 16,996 "," 159,600 "
11/1/1988, 245 , 501 ," 1,914 "," 1,213 ", 872 , 677 ," 1,738 ", 816 ," 1,115 ", 715 
12/1/1988," 26,176 "," 5,101 "," 1,985 "," 1,152 "," 3,285 "," 2,093 "," 1,388 "," 1,053 ", 889 , 670 
1/1/1989, 139 , 349 , 391 , 398 , 440 , 428 , 420 , 269 , 245 , 279 
2/1/1989," 206,157 "," 18,902 "," 6,584 "," 10,514 "," 2,042,245 "," 6,247,500 "," 13,959 "," 51,880 "," 2,776,111 "," 5,248 "
3/1/1989," 159,600 "," 5,729 "," 2,681 "," 14,994 "," 2,944 "," 1,224 "," 4,571 "," 1,167 "," 1,473 "," 1,020 "
4/1/1989," 2,337 "," 1,249 "," 1,589 ", 960 , 910 , 879 , 521 , 701 , 580 , 497 
5/1/1989," 5,101 "," 1,087 "," 1,087 ", 758 , 746 ," 1,284 ", 840 , 715 , 972 , 723 
6/1/1989," 1,768 "," 5,031 "," 7,743 "," 250,500 "," 27,611 "," 277,535 "," 445,111 "," 28,558 "," 6,121 "," 2,199 "
7/1/1989," 136,804 "," 4,511 "," 2,576 ", 884 , 712 , 730 , 694 , 514 , 340 , 295 
8/1/1989," 693,611 "," 6,691 "," 2,525 "," 2,272 ", 826 ," 1,145 "," 2,190 "," 1,027 "," 1,399 ", 859 
9/1/1989," 22,805 "," 276,482 "," 97,344 "," 1,235,679 "," 6,247,500 "," 7,920 "," 308,087 "," 10,100 "," 6,279 "," 4,696 "
10/1/1989, 205 , 272 , 632 , 727 , 352 , 439 , 748 , 445 , 538 , 309 
11/1/1989, 428 ," 1,286 "," 6,637 "," 62,750 "," 173,195 "," 56,928 "," 3,142 "," 56,928 "," 16,565 "," 24,570 "
12/1/1989, 249 ," 6,320 "," 2,263 "," 9,900 "," 147,544 "," 11,107,778 "," 10,955 "," 25,005,000 "," 6,087 "," 43,195 "
1/1/1990," 2,500 ", 344 , 510 , 439 , 362 , 285 , 218 , 242 , 159 , 150 
2/1/1990," 1,160 "," 4,069 "," 66,003 "," 14,636 "," 7,920 "," 2,056 "," 3,323 "," 3,177 "," 2,500 ", 895 
3/1/1990," 2,056 "," 4,019 "," 1,793 "," 2,601 "," 16,565 "," 1,589 "," 1,506 ", 869 ," 1,853 ", 562 
4/1/1990," 1,139 "," 1,123 "," 2,997 ", 867 ," 1,123 "," 1,376 ", 744 , 685 ," 1,784 "," 4,889 "
5/1/1990," 1,137 "," 1,014 "," 1,020 "," 1,130 "," 1,040 ", 488 , 283 , 260 , 187 , 151 
6/1/1990," 5,104 "," 7,648 "," 110,778 "," 72,776 "," 21,773 "," 81,918 "," 6,584 "," 391,250 "," 19,429 "," 2,913 "
7/1/1990, 523 , 461 , 518 , 696 ," 2,137 "," 2,157 "," 1,511 "," 3,100 "," 3,893 "," 1,022 "
8/1/1990, 50 , 56 , 85 , 78 , 96 , 94 , 76 , 83 , 64 , 56 
9/1/1990, 70 , 92 , 113 , 129 , 169 , 320 , 487 , 266 , 169 , 132 
10/1/1990, 77 , 118 , 266 , 211 , 382 , 642 , 905 ," 1,599 ", 821 , 408 
11/1/1990, 738 , 726 , 916 , 354 , 628 , 622 , 446 ," 1,027 ", 497 ," 1,002 "
12/1/1990, 134 ," 4,623 "," 346,609 "," 86,799 "," 1,130 "," 1,640 "," 29,899 "," 1,207 "," 2,823 "," 6,279 "
1/1/1991, 30 , 76 , 145 , 165 , 256 , 457 , 372 , 663 , 293 , 158 
2/1/1991, 17 , 54 , 96 , 134 , 114 , 105 , 166 , 158 , 89 , 84 
3/1/1991, 63 , 153 , 382 , 391 , 381 , 359 , 418 , 222 , 135 , 98 
4/1/1991, 381 , 625 , 762 ," 2,074 ", 701 ," 1,693 "," 2,883 "," 5,101 "," 3,438 "," 5,174 "
5/1/1991," 695,278 "," 1,215 ", 960 , 978 , 808 , 932 ," 1,506 ", 738 , 746 , 297 
6/1/1991, 449 ," 1,639 "," 1,029 ", 788 ," 1,286 "," 1,188 ", 877 ," 1,222 ", 642 , 393 
7/1/1991, 766 ," 3,478 "," 3,041 ", 990 ," 1,293 "," 1,951 ", 831 ," 1,073 ", 395 , 259 
8/1/1991," 1,640 "," 1,080 "," 4,069 "," 1,917 "," 1,693 "," 1,934 "," 1,145 ", 738 , 484 , 468 
9/1/1991," 173,195 "," 27,039 "," 1,563,750 "," 4,337 "," 6,378 "," 308,087 "," 16,736 "," 12,457 "," 5,904 "," 1,160 "
10/1/1991," 1,968 "," 127,908 "," 5,815 "," 3,212 "," 6,584 "," 6,691 "," 2,294 "," 1,614 "," 1,553 ", 308 
11/1/1991," 1,231 "," 1,277 "," 6,748 "," 5,751 "," 81,347 "," 2,308 "," 1,799 "," 1,115 "," 1,625 ", 530 
12/1/1991, 867 ," 5,401 "," 1,199 ", 874 ," 1,080 ", 521 , 304 , 259 , 255 , 127 
1/1/1992, 10 , 42 , 79 , 83 , 126 , 162 , 119 , 97 , 69 , 42 
2/1/1992, 108 , 234 , 315 , 345 , 523 , 468 , 715 , 514 , 275 , 750 
3/1/1992," 28,558 "," 9,342 "," 99,990,000 "," 13,097 "," 25,005,000 "," 173,195 "," 3,657 "," 3,893 "," 9,329 "," 1,277 "
4/1/1992, 345 ," 1,002 "," 1,188 "," 29,554 "," 4,959 "," 5,664 "," 2,286 "," 1,625 "," 1,666 ", 285 
5/1/1992," 16,150 "," 3,779 "," 3,998,000 "," 47,476 "," 3,969 "," 41,853 ",#DIV/0!," 3,285 "," 13,027 "," 27,611 "
6/1/1992, 272 , 362 , 451 ," 1,240 "," 1,286 ", 964 ," 1,249 ", 945 , 970 , 451 
7/1/1992,#DIV/0!," 4,696 "," 1,033 "," 2,883 "," 1,693 "," 1,232 ", 619 ," 1,027 ", 954 , 712 
8/1/1992, 642 ," 1,464 ", 821 ," 3,065 "," 32,876 "," 4,098 "," 4,437 "," 3,172 "," 1,612 ", 704 
9/1/1992," 56,451 "," 5,815 "," 127,194 "," 24,570 "," 3,478 "," 3,249 "," 1,614 "," 4,019 "," 1,302 "," 1,985 "
10/1/1992," 9,902 "," 16,150 "," 11,424 "," 4,892 "," 1,778 "," 1,666 "," 2,405 "," 1,640 "," 2,737 ", 712 
11/1/1992, 163 , 190 , 243 , 288 , 328 , 289 , 278 , 328 , 170 , 152 
12/1/1992," 1,735 ", 926 ," 2,765 "," 2,020 "," 1,053 "," 1,224 ", 423 , 742 , 304 , 240 
1/1/1993, 93 , 628 , 325 , 625 , 619 , 440 , 190 , 236 , 280 , 115 
2/1/1993, 774 ," 4,320 "," 3,844 "," 3,893 "," 11,107,778 "," 1,563,750 "," 3,438 "," 24,995,000 "," 65,490 "," 45,057 "
3/1/1993," 29,899 "," 1,541 "," 1,462 "," 9,710 "," 1,359 ", 808 ," 1,145 ", 619 , 663 , 367 
4/1/1993," 2,286 "," 2,331 "," 1,599 "," 3,613 "," 2,661 "," 1,815 "," 24,258 "," 3,526 "," 3,401 "," 5,179 "
5/1/1993, 358 , 539 , 385 , 701 , 694 ," 1,589 "," 1,207 ", 670 ," 1,763 ", 509 
6/1/1993," 1,563,750 "," 1,233,457 "," 27,039 "," 1,506 "," 69,515 "," 3,438 "," 5,030 "," 1,553 "," 1,506 "," 1,602 "
7/1/1993," 10,731 "," 345,433 "," 127,908 "," 5,030 "," 16,996 "," 2,038 "," 3,108 "," 1,101 "," 3,285 "," 2,210 "
8/1/1993," 1,066 "," 1,707 ", 660 ," 1,033 "," 2,382 ", 647 , 712 , 583 , 412 , 237 
9/1/1993," 4,825 "," 4,121 "," 12,186 "," 1,793 ", 808 ," 2,428 ", 766 ," 1,094 ", 746 , 401 
10/1/1993, 220 , 382 , 596 , 762 ," 3,969 ", 978 , 889 ," 1,145 ", 750 , 539 
11/1/1993," 1,815 "," 5,932 "," 3,484 "," 3,284 "," 2,426 "," 1,897 "," 1,231 "," 2,308 "," 1,002 ", 770 
12/1/1993," 2,899 "," 81,918 "," 104,381 "," 1,359 "," 2,190 "," 3,142 "," 1,359 "," 3,074 "," 1,693 "," 1,885 "
1/1/1994, 170 , 490 , 537 , 676 ," 1,275 ", 762 , 822 , 680 , 360 , 415 
2/1/1994," 590,947 "," 159,600 "," 23,515 "," 12,512 "," 276,482 "," 20,859 "," 390,000 "," 20,265 "," 30,603 "," 4,320 "
3/1/1994, 765 , 792 , 642 , 779 , 635 , 666 , 546 , 582 , 541 , 232 
4/1/1994, 344 ," 4,498 "," 592,485 "," 4,320 "," 19,151 "," 227,234 "," 29,899 "," 92,130 "," 27,611 "," 276,482 "
5/1/1994," 62,750 "," 104,381 "," 249,500 "," 104,381 "," 2,039,388 "," 25,354 "," 18,902 "," 43,195 "," 49,605 "," 1,880 "
6/1/1994, 396 ," 1,831 "," 1,100 "," 2,354 "," 6,748 "," 25,037 "," 1,768 "," 3,657 "," 5,495 ", 659 
7/1/1994," 25,005,000 "," 8,828 "," 7,267 "," 4,337 "," 5,480 "," 3,920 "," 3,212 "," 2,230 "," 1,735 "," 1,934 "
8/1/1994, 572 , 660 ," 1,160 ", 774 , 738 , 926 , 608 , 562 , 616 , 567 
9/1/1994," 5,480 "," 104,381 "," 249,500 "," 34,108 "," 59,732 "," 249,500 "," 41,853 "," 23,823 "," 11,924 "," 1,409 "
10/1/1994," 3,526 "," 345,433 "," 91,524 "," 590,947 "," 148,314 "," 118,561 "," 189,471 "," 207,066 "," 9,710 "," 1,823 "
11/1/1994, 212 , 513 , 883 , 883 , 736 , 579 , 761 , 846 , 707 , 816 
12/1/1994, 261 ," 1,155 "," 13,097 "," 43,195 "," 92,130 "," 23,108 "," 1,235,679 "," 11,424 "," 6,691 "," 3,969 "
1/1/1995, 171 , 754 , 943 ," 1,094 "," 4,337 "," 3,920 "," 2,681 "," 2,074 "," 5,324 "," 5,561 "
2/1/1995," 2,476 ", 855 , 855 , 895 , 937 , 855 ," 1,130 ", 734 , 795 , 619 
3/1/1995," 8,061 "," 15,750 "," 1,602 "," 1,518 "," 5,815 "," 4,633 "," 3,872 "," 2,601 "," 2,020 "," 1,175 "
4/1/1995," 2,601 "," 1,430 "," 3,142 "," 3,177 "," 1,885 "," 1,808 "," 1,484 "," 1,577 "," 1,793 ", 826 
5/1/1995," 17,911 "," 4,173 ", 641 ," 2,360 "," 1,808 "," 2,251 "," 1,934 "," 2,190 "," 2,428 "," 1,653 "
6/1/1995, 243 , 869 , 644 , 619 , 864 , 567 ," 1,014 ", 444 , 338 , 136 
7/1/1995, 226 , 864 , 670 , 746 , 367 , 562 , 512 , 386 , 295 , 127 
8/1/1995, 787 ," 1,175 "," 3,249 ", 478 , 552 , 738 , 628 , 701 , 507 , 910 
9/1/1995," 2,020 "," 2,272 "," 1,749 "," 1,666 "," 1,224 ", 879 ," 1,399 "," 1,101 "," 1,040 ", 644 
10/1/1995, 94 , 329 , 861 ," 1,231 "," 3,031 "," 2,377 "," 1,709 ", 841 ," 2,157 ", 447 
11/1/1995, 779 ," 7,782 "," 1,666 "," 1,707 "," 1,735 ", 774 ," 1,207 "," 1,183 "," 1,199 ", 996 
12/1/1995," 1,123 "," 103,736 "," 8,666 "," 10,955 "," 1,793 "," 2,944 "," 1,721 "," 1,808 "," 1,721 "," 1,627 "
1/1/1996, 199 ," 1,080 "," 1,462 "," 2,093 "," 2,944 "," 1,721 "," 3,872 "," 3,603 "," 12,457 "," 5,174 "
2/1/1996, 312 , 960 ," 1,101 ", 889 ," 2,056 "," 1,749 ", 972 ," 1,553 ", 697 , 611 
3/1/1996, 559 , 650 ," 1,167 "," 1,495 "," 2,525 "," 6,584 "," 2,765 "," 1,240 "," 2,002 "," 1,349 "
4/1/1996, 162 , 350 , 381 , 505 ," 1,440 ", 787 ," 1,207 ", 583 , 333 , 111 
5/1/1996, 117 , 163 , 324 , 368 , 770 , 378 , 641 , 359 , 205 , 150 
6/1/1996, 341 ," 1,847 "," 1,408 "," 15,500 "," 3,208 "," 2,868 "," 9,704 "," 2,661 ", 964 , 283 
7/1/1996, 72 , 165 , 250 , 285 , 318 , 248 , 282 , 235 , 209 , 56 
8/1/1996, 653 , 616 , 845 , 554 , 795 , 840 , 557 , 466 , 591 , 233 
9/1/1996," 10,955 "," 3,779 "," 1,224 ", 943 ," 1,175 "," 1,409 ", 921 , 840 ," 1,101 ", 274 
10/1/1996, 212 , 797 ," 8,806 "," 62,750 "," 24,570 "," 22,426 "," 20,551 "," 26,711 "," 72,776 "," 2,097 "
11/1/1996," 3,734 "," 1,059 "," 1,853 ", 895 , 554 , 990 , 559 , 653 ," 1,602 "," 6,480 "
12/1/1996, 179 ," 147,544 "," 8,061 "," 4,511 "," 4,069 "," 2,428 "," 13,959 "," 1,917 "," 11,186 "," 6,378 "
1/1/1997, 73 , 224 , 461 , 346 , 451 , 723 , 647 , 557 , 577 , 317 
2/1/1997," 1,108 "," 4,498 "," 345,433 "," 16,565 "," 5,994 "," 17,911 "," 6,480 "," 1,563,750 "," 14,395 ", 301 
3/1/1997, 123 , 494 , 600 , 715 ," 1,171 "," 1,419 ", 831 , 677 , 501 , 445 
4/1/1997, 300 ," 1,325 "," 1,880 "," 4,320 "," 45,482 "," 345,433 "," 825,537 "," 49,161 "," 226,281 "," 31,709 "
5/1/1997, 93 , 109 , 162 , 162 , 227 , 187 , 192 , 153 , 204 , 118 
6/1/1997," 4,394 ", 594 , 435 , 448 , 386 , 440 , 317 , 256 , 273 , 263 
7/1/1997," 1,087 ", 602 , 323 , 362 , 537 , 249 , 304 , 294 , 205 , 132 
8/1/1997, 385 ," 1,130 "," 1,721 "," 2,405 "," 2,852 "," 2,230 ", 449 ," 3,779 "," 1,577 ", 676 
9/1/1997, 148 , 123 , 179 , 151 , 183 , 166 , 172 , 163 , 121 , 112 
10/1/1997," 1,071 "," 3,569 "," 3,569 "," 3,703 "," 2,776 "," 6,320 "," 38,251 "," 10,525 "," 17,645 ", 451 
11/1/1997, 187 ," 3,136 "," 97,344 "," 53,851 "," 32,066 "," 15,365 "," 18,397 "," 9,342 "," 147,544 "," 4,498 "
12/1/1997, 49 , 362 ," 1,475 "," 25,853 "," 2,042,245 "," 10,100 "," 1,495 "," 1,653 "," 2,272 "," 53,851 "
1/1/1998, 218 ," 6,182 "," 68,989 "," 33,240 "," 17,645 "," 8,481 "," 308,087 "," 35,411 "," 5,664 "," 56,451 "
2/1/1998, 291 , 293 , 254 , 208 , 276 , 241 , 274 , 270 , 221 , 269 
3/1/1998, 619 , 430 , 585 , 449 , 455 , 270 , 435 , 404 , 512 , 247 
4/1/1998, 569 , 990 ," 3,177 "," 2,251 "," 1,565 "," 6,480 "," 2,405 "," 4,892 "," 3,361 "," 1,541 "
5/1/1998, 234 , 639 , 659 , 663 , 715 , 867 , 806 , 806 , 548 , 361 
6/1/1998, 152 , 374 , 400 ," 1,115 "," 3,993 "," 2,220 "," 206,157 "," 6,252,500 "," 51,426 "," 3,920 "
7/1/1998, 207 , 153 , 175 , 538 , 244 , 322 , 337 , 424 , 551 , 424 
8/1/1998, 12 , 16 , 20 , 25 , 29 , 29 , 36 , 30 , 26 , 16 
9/1/1998," 2,002 "," 1,321 ", 333 ," 1,419 ", 884 , 683 ," 1,087 ", 588 , 391 , 148 
10/1/1998, 188 ," 1,059 ", 926 , 840 ," 1,302 "," 1,473 "," 1,627 "," 2,093 "," 2,315 "," 1,885 "
11/1/1998, 92 , 135 , 199 , 160 , 234 , 397 , 238 , 271 , 435 , 104 
12/1/1998," 2,964 "," 7,782 "," 9,523 "," 49,605 "," 1,053 ", 762 , 559 , 766 , 212 , 122 
1/1/1999, 35 , 113 , 272 ," 1,108 "," 2,476 "," 5,904 "," 189,471 "," 8,206 "," 1,321 ", 144 
2/1/1999, 485 , 308 , 400 , 455 , 371 , 642 , 432 , 272 , 259 , 433 
3/1/1999," 12,737 ", 905 , 910 ," 1,863 "," 2,401 ", 806 , 877 ," 56,451 "," 1,071 ", 826 
4/1/1999, 84 , 82 , 103 , 157 , 209 , 225 , 299 , 277 , 234 , 132 
5/1/1999, 213 , 261 , 507 , 567 ," 1,215 "," 1,495 "," 2,476 "," 1,778 "," 2,230 "," 33,240 "
6/1/1999," 9,710 ", 549 , 905 ," 1,359 ", 701 , 996 , 501 , 521 , 258 , 230 
7/1/1999," 1,614 "," 345,433 "," 5,729 "," 6,913 "," 226,281 "," 6,252,500 "," 4,069 "," 2,039,388 "," 66,003 "," 5,815 "
8/1/1999, 242 , 719 ," 1,131 "," 1,002 "," 1,231 "," 1,213 ", 723 ," 1,108 "," 2,475 "," 6,637 "
9/1/1999, 582 , 523 , 899 ," 1,548 "," 1,315 "," 1,386 "," 1,325 "," 62,250 "," 5,255 "," 1,349 "
10/1/1999, 312 , 916 ," 6,978 "," 8,481 "," 11,424 "," 8,061 "," 227,234 "," 56,928 "," 1,563,750 ", 516 
11/1/1999, 63 , 173 , 378 , 462 ," 1,087 ", 539 , 468 , 143 , 158 , 36 
12/1/1999, 105 , 324 , 628 ," 2,852 ", 562 ," 1,951 "," 1,183 ", 135 , 127 , 28 
1/1/2000, 39 , 291 ," 2,074 "," 25,354 "," 1,451 ", 762 ," 34,479 "," 7,920 ", 184 , 194 
2/1/2000, 47 , 211 , 900 , 547 , 559 , 567 , 210 , 64 , 34 , 13 
3/1/2000," 25,037 "," 1,763 "," 1,541 "," 4,337 "," 1,693 "," 1,122 "," 1,160 ", 666 , 926 , 774 
4/1/2000, 69 , 314 ," 1,022 "," 5,495 "," 20,859 "," 1,277 ", 816 , 663 , 134 , 28 
5/1/2000, 117 , 523 , 928 ," 3,401 "," 4,320 "," 2,868 "," 3,284 "," 1,286 ", 704 , 60 
6/1/2000," 1,145 "," 1,275 "," 8,206 "," 4,892 "," 5,248 "," 5,644 "," 4,227 ", 425 , 163 , 25 
7/1/2000," 1,586 "," 3,703 "," 41,445 "," 51,880 "," 43,195 "," 10,514 "," 3,399 "," 5,994 "," 3,401 ", 198 
8/1/2000, 453 , 562 , 804 , 715 , 676 , 738 , 523 , 342 , 167 , 58 
9/1/2000, 60 , 289 , 666 ," 20,265 "," 159,600 "," 97,969 "," 6,748 "," 13,097 "," 1,240 ", 437 
10/1/2000, 72 , 180 , 727 ," 1,560 ", 945 ," 2,606 ", 629 , 551 , 520 , 104 
11/1/2000, 15 , 67 , 160 , 212 , 677 , 244 , 168 , 156 , 96 , 22 
12/1/2000, 40 , 503 ," 13,723 "," 1,462 ", 900 ," 2,576 "," 1,293 "," 1,215 ", 437 , 446 
1/1/2001, 4 , 14 , 32 , 60 , 82 , 150 , 169 , 298 , 383 , 505 
2/1/2001, 31 , 209 , 681 ," 2,837 "," 2,002 "," 9,704 "," 2,058 "," 1,277 "," 2,331 ", 306 
3/1/2001, 37 , 243 ," 1,984 "," 4,959 "," 1,335 "," 12,512 "," 3,844 "," 2,157 "," 4,437 "," 5,751 "
4/1/2001, 84 , 142 , 346 , 382 , 488 , 432 , 663 , 666 , 418 , 143 
5/1/2001, 203 , 194 , 223 , 343 , 225 , 350 , 221 , 283 , 353 , 180 
6/1/2001," 2,718 "," 2,360 "," 1,087 "," 1,440 "," 2,272 ", 972 ," 1,577 "," 1,249 "," 1,249 "," 1,207 "
7/1/2001, 108 ," 1,652 "," 4,152 "," 12,512 "," 51,880 "," 8,509 "," 6,087 "," 3,920 "," 7,648 "," 18,902 "
8/1/2001, 118 , 629 ," 2,039 "," 10,310 "," 4,959 "," 2,039,388 "," 36,790 "," 6,121 "," 4,753 "," 1,123 "
9/1/2001, 19 , 36 , 47 , 76 , 114 , 128 , 112 , 132 , 153 , 125 
10/1/2001, 41 , 298 , 462 , 269 , 549 , 666 ," 1,934 ", 596 ," 1,541 ", 183 
11/1/2001, 48 , 250 , 201 , 344 , 244 , 367 , 305 , 381 , 580 , 303 
